time,q_shoulder,dq_shoulder,ddq_shoulder,tau_shoulder,q_elbow,dq_elbow,ddq_elbow,tau_elbow
1.07,0.667544020561,-0.44357858108,-1.50354533835,-16.6134676191,0.514743152082,-1.25208809914,-1.59832588635,-2.93877546714
1.075,0.665307412842,-0.451048581329,-1.48443492821,-16.626701834,0.508462878459,-1.25999212995,-1.56326216629,-2.95650229916
1.08,0.663033694493,-0.458422735046,-1.46520732871,-16.6397548711,0.50214352358,-1.26772048332,-1.52805595525,-2.97429347618
1.085,0.660723346198,-0.465700465341,-1.44586616486,-16.6526133229,0.495785967585,-1.27527246242,-1.49271349717,-2.99214158081
1.09,0.658376851478,-0.472881213484,-1.42641507538,-16.6652641403,0.489391094024,-1.28264740165,-1.45724105204,-3.01003911641
1.095,0.655994696602,-0.479964438971,-1.40685771203,-16.6776946412,0.482959789694,-1.28984466675,-1.4216448946,-3.02797851053
1.1,0.653577370497,-0.486949619588,-1.38719773894,-16.6898925188,0.476492944486,-1.29686365489,-1.38593131315,-3.04595211858
1.105,0.651125364655,-0.49383625147,-1.36743883191,-16.701845849,0.469991451227,-1.30370379468,-1.35010660826,-3.06395222765
1.11,0.648639173041,-0.500623849161,-1.34758467777,-16.7135430974,0.463456205521,-1.31036454628,-1.31417709148,-3.08197106051
1.115,0.646119292,-0.507311945664,-1.32763897372,-16.7249731267,0.456888105593,-1.31684540144,-1.27814908417,-3.10000077987
1.12,0.643566220168,-0.513900092492,-1.30760542659,-16.7361252023,0.45028805213,-1.32314588352,-1.24202891612,-3.11803349274
1.125,0.640980458375,-0.520387859717,-1.28748775221,-16.7469889982,0.443656948123,-1.32926554756,-1.2058229244,-3.13606125506
1.13,0.638362509557,-0.526774836009,-1.26728967472,-16.7575546029,0.436995698709,-1.3352039803,-1.16953745202,-3.15407607645
1.135,0.635712878656,-0.533060628678,-1.24701492589,-16.7678125237,0.43030521101,-1.34096080019,-1.13317884672,-3.17206992516
1.14,0.633032072534,-0.539244863713,-1.22666724442,-16.7777536914,0.42358639398,-1.34653565746,-1.09675345965,-3.19003473321
1.145,0.630320599874,-0.54532718581,-1.20625037529,-16.7873694641,0.416840158239,-1.35192823408,-1.06026764416,-3.20796240163
1.15,0.627578971092,-0.551307258404,-1.18576806903,-16.7966516308,0.410067415919,-1.35713824378,-1.02372775452,-3.22584480597
1.155,0.624807698237,-0.557184763697,-1.16522408108,-16.8055924146,0.403269080505,-1.36216543209,-0.987140144649,-3.24367380185
1.16,0.6220072949,-0.562959402678,-1.14462217107,-16.8141844747,0.396446066673,-1.36700957628,-0.950511166848,-3.26144123073
1.165,0.619178276122,-0.568630895143,-1.12396610218,-16.8224209089,0.389599290136,-1.37167048539,-0.913847170566,-3.27913892582
1.17,0.616321158296,-0.574198979711,-1.10325964039,-16.830295255,0.382729667478,-1.3761480002,-0.87715450112,-3.29675871805
1.175,0.613436459077,-0.579663413838,-1.08250655385,-16.837801492,0.375838116005,-1.38044199318,-0.840439498448,-3.3142924423
1.18,0.610524697283,-0.585023973824,-1.06171061215,-16.8449340406,0.368925553578,-1.38455236852,-0.803708495848,-3.33173194361
1.185,0.607586392805,-0.590280454819,-1.04087558566,-16.8516877634,0.361992898458,-1.38847906202,-0.766967818732,-3.34906908359
1.19,0.60462206651,-0.595432670824,-1.02000524486,-16.858057965,0.35504106915,-1.39222204111,-0.730223783367,-3.36629574691
1.195,0.601632240151,-0.600480454693,-0.999103359601,-16.8640403906,0.348070984241,-1.39578130476,-0.693482695637,-3.38340384783
1.2,0.598617436265,-0.605423658127,-0.97817369847,-16.8696312251,0.341083562246,-1.39915688347,-0.656750849791,-3.40038533694
1.205,0.595578178087,-0.610262151663,-0.957220028078,-16.8748270918,0.334079721447,-1.40234883913,-0.620034527206,-3.41723220781
1.21,0.592514989451,-0.614995824666,-0.936246112384,-16.8796250498,0.327060379739,-1.40535726506,-0.583339995148,-3.43393650386
1.215,0.589428394695,-0.619624585312,-0.915255712011,-16.8840225916,0.320026454473,-1.40818228582,-0.546673505537,-3.45049032516
1.22,0.586318918574,-0.624148360572,-0.894252583565,-16.8880176406,0.312978862298,-1.41082405724,-0.51004129372,-3.46688583534
1.225,0.583187086157,-0.628567096188,-0.873240478949,-16.8916085472,0.305918519006,-1.41328276625,-0.473449577242,-3.48311526857
1.23,0.580033422739,-0.632880756646,-0.852223144686,-16.8947940852,0.298846339378,-1.41555863084,-0.436904554626,-3.49917093643
1.235,0.576858453745,-0.637089325153,-0.831204321241,-16.8975734479,0.291763237026,-1.41765189992,-0.400412404157,-3.51504523494
1.24,0.573662704638,-0.6411928036,-0.810187742339,-16.8999462433,0.28467012424,-1.41956285326,-0.363979282671,-3.5307306515
1.245,0.570446700826,-0.645191212528,-0.789177134294,-16.9019124893,0.277567911837,-1.42129180136,-0.32761132435,-3.54621977187
1.25,0.567210967565,-0.649084591092,-0.768176215332,-16.9034726082,0.270457509002,-1.4228390853,-0.291314639519,-3.56150528707
1.255,0.56395602987,-0.652872997013,-0.747188694916,-16.9046274216,0.26333982314,-1.42420507668,-0.255095313452,-3.57658000033
1.26,0.560682412423,-0.656556506539,-0.726218273083,-16.9053781439,0.256215759721,-1.42539017746,-0.218959405184,-3.59143683392
1.265,0.557390639475,-0.660135214392,-0.705268639766,-16.9057263762,0.249086222131,-1.42639481982,-0.182912946332,-3.606068836
1.27,0.554081234761,-0.663609233717,-0.684343474133,-16.9056740997,0.241952111518,-1.42721946602,-0.146961939911,-3.6204691873
1.275,0.550754721401,-0.666978696026,-0.663446443923,-16.9052236687,0.234814326645,-1.42786460826,-0.111112359174,-3.63463120785
1.28,0.547411621813,-0.670243751142,-0.642581204783,-16.9043778037,0.22767376374,-1.42833076856,-0.0753701464455,-3.64854836354
1.285,0.544052457622,-0.673404567132,-0.621751399607,-16.9031395835,0.220531316345,-1.42861849853,-0.0397412119656,-3.66221427259
1.29,0.540677749565,-0.676461330245,-0.600960657882,-16.9015124376,0.213387875172,-1.42872837927,-0.0042314327463,-3.67562271194
1.295,0.537288017402,-0.679414244843,-0.580212595034,-16.8995001385,0.206244327952,-1.42866102119,0.0311533485697,-3.68876762351
1.3,0.533883779827,-0.682263533328,-0.559510811774,-16.8971067932,0.199101559294,-1.42841706379,0.0664073248403,-3.7016431203
1.305,0.530465554379,-0.68500943607,-0.538858893455,-16.8943368346,0.191960450534,-1.42799717556,0.101524725547,-3.71424349239
1.31,0.527033857347,-0.687652211321,-0.518260409423,-16.8911950134,0.184821879596,-1.42740205372,0.136499817911,-3.72656321279
1.315,0.523589203686,-0.690192135143,-0.497718912375,-16.8876863889,0.177686720845,-1.42663242406,0.171326907995,-3.73859694307
1.32,0.520132106926,-0.692629501317,-0.477237937726,-16.8838163198,0.170555844946,-1.42568904074,0.206000341807,-3.75033953892
1.325,0.516663079084,-0.694964621255,-0.456821002967,-16.8795904557,0.163430118725,-1.42457268609,0.240514506382,-3.76178605541
1.33,0.513182630576,-0.697197823912,-0.43647160704,-16.8750147274,0.156310405022,-1.42328417041,0.274863830865,-3.77293175218
1.335,0.509691270131,-0.69932945569,-0.416193229706,-16.8700953372,0.14919756256,-1.42182433173,0.309042787579,-3.78377209832
1.34,0.506189504699,-0.701359880341,-0.395989330924,-16.86483875,0.142092445802,-1.42019403562,0.343045893081,-3.79430277716
1.345,0.502677839372,-0.703289478864,-0.37586335023,-16.8592516832,0.134995904813,-1.41839417495,0.376867709218,-3.80451969076
1.35,0.499156777291,-0.705118649406,-0.35581870612,-16.8533410971,0.127908785128,-1.41642566967,0.410502844158,-3.81441896418
1.355,0.495626819567,-0.706847807149,-0.335858795442,-16.8471141854,0.120831927614,-1.41428946656,0.443945953426,-3.82399694959
1.36,0.492088465188,-0.708477384208,-0.315986992785,-16.8405783649,0.113766168338,-1.41198653901,0.477191740918,-3.83325023007
1.365,0.488542210945,-0.710007829511,-0.296206649878,-16.8337412658,0.106712338434,-1.40951788676,0.510234959906,-3.84217562319
1.37,0.484988551338,-0.711439608688,-0.276521094989,-16.826610722,0.0996712639701,-1.40688453568,0.543070414041,-3.85077018439
1.375,0.481427978499,-0.712773203949,-0.256933632336,-16.8191947609,0.0926437658234,-1.40408753748,0.575692958328,-3.85903121001
1.38,0.477860982108,-0.714009113966,-0.23744754149,-16.8115015937,0.0856306595465,-1.40112796944,0.608097500109,-3.86695624014
1.385,0.474288049311,-0.715147853743,-0.218066076801,-16.8035396053,0.0786327552424,-1.39800693421,0.640279000017,-3.87454306118
1.39,0.470709664636,-0.716189954493,-0.198792466806,-16.7953173447,0.0716508574382,-1.39472555949,0.672232472931,-3.88178970812
1.395,0.467126309919,-0.717135963507,-0.179629913666,-16.7868435149,0.0646857649605,-1.39128499775,0.703952988908,-3.88869446656
1.4,0.463538464216,-0.717986444018,-0.160581592589,-16.7781269631,0.0577382708121,-1.38768642599,0.735435674113,-3.89525587444
1.405,0.459946603729,-0.718741975067,-0.141650651269,-16.7691766715,0.05080916205,-1.38393104542,0.766675711731,-3.90147272353
1.41,0.456351201725,-0.719403151365,-0.122840209326,-16.7600017469,0.0438992196652,-1.38002008122,0.797668342864,-3.90734406055
1.415,0.452752728457,-0.719970583146,-0.104153357754,-16.7506114116,0.0370092184638,-1.37595478218,0.828408867422,-3.91286918814
1.42,0.449151651092,-0.720444896031,-0.0855931583703,-16.7410149941,0.0301399269492,-1.37173642046,0.858892644995,-3.91804766542
1.425,0.445548433628,-0.720826730872,-0.0671626432754,-16.7312219191,0.0232921072063,-1.36736629127,0.889115095716,-3.92287930832
1.43,0.441943536821,-0.721116743609,-0.048864814316,-16.7212416991,0.0164665147869,-1.36284571258,0.919071701106,-3.92736418962
1.435,0.438337418111,-0.721315605112,-0.030702642554,-16.7110839246,0.00966389859687,-1.35817602477,0.94875800491,-3.93150263874
1.44,0.434730531547,-0.721424001031,-0.012679067741,-16.7007582554,0.00288500078471,-1.35335859036,0.978169613919,-3.93529524113
1.445,0.431123327711,-0.721442631633,0.00520300219942,-16.6902744119,-0.00386944336841,-1.34839479367,1.00730219877,-3.93874283753
1.45,0.427516253649,-0.721372211645,0.0229406916856,-16.6796421663,-0.0105987055567,-1.34328604052,1.03615149476,-3.94184652282
1.455,0.423909752798,-0.72121347009,0.0405311579837,-16.6688713339,-0.0173020645567,-1.33803375788,1.06471330258,-3.94460764466
1.46,0.420304264913,-0.720967150121,0.0579715917083,-16.657971765,-0.0239788063316,-1.33263939354,1.09298348912,-3.9470278018
1.465,0.416700225999,-0.720634008855,0.0752592173163,-16.6469533367,-0.0306282241353,-1.3271044158,1.12095798822,-3.9491088422
1.47,0.413098068242,-0.720214817199,0.0923912935943,-16.6358259446,-0.0372496186136,-1.32143031314,1.14863280137,-3.95085286076
1.475,0.409498219938,-0.719710359681,0.10936511414,-16.6245994954,-0.0438422979045,-1.31561859382,1.17600399846,-3.95226219689
1.48,0.405901105426,-0.719121434271,0.126178007835,-16.613283899,-0.0504055777359,-1.30967078562,1.20306771847,-3.95333943172
1.485,0.402307145024,-0.718448852208,0.142827339314,-16.6018890609,-0.0569387815229,-1.30358843542,1.22982017017,-3.95408738518
1.49,0.398716754959,-0.717693437816,0.159310509427,-16.5904248755,-0.0634412404619,-1.2973731089,1.25625763278,-3.95450911265
1.495,0.395130347305,-0.716856028322,0.175624955687,-16.5789012185,-0.0699122936239,-1.29102639016,1.28237645665,-3.95460790152
1.5,0.391548329918,-0.715937473676,0.191768152725,-16.5673279401,-0.0763512880458,-1.28454988137,1.30817306389,-3.95438726745
1.505,0.387971106373,-0.714938636359,0.207737612724,-16.5557148589,-0.0827575788196,-1.2779452024,1.33364394901,-3.95385095033
1.51,0.384399075901,-0.713860391196,0.223530885854,-16.5440717547,-0.0891305291805,-1.27121399047,1.35878567949,-3.95300291014
1.515,0.38083263333,-0.712703625166,0.239145560696,-16.5324083628,-0.0954695105922,-1.26435789979,1.38359489646,-3.95184732247
1.52,0.37727216902,-0.711469237209,0.254579264664,-16.5207343679,-0.101773902831,-1.25737860117,1.40806831519,-3.95038857387
1.525,0.37371806881,-0.710158138029,0.269829664409,-16.5090593979,-0.108043094068,-1.25027778166,1.43220272571,-3.94863125703
1.53,0.370170713956,-0.708771249897,0.284894466231,-16.4973930191,-0.11427648095,-1.24305714416,1.45599499335,-3.94658016568
1.535,0.366630481071,-0.707309506455,0.299771416468,-16.4857447298,-0.120473468676,-1.23571840707,1.47944205925,-3.94424028936
1.54,0.363097742076,-0.705773852509,0.314458301886,-16.474123956,-0.126633471076,-1.22826330388,1.50254094091,-3.941616808
1.545,0.359572864138,-0.704165243834,0.328952950062,-16.4625400459,-0.132755910684,-1.22069358281,1.52528873265,-3.93871508629
1.55,0.356056209618,-0.702484646959,0.343253229755,-16.4510022655,-0.138840218812,-1.21301100642,1.54768260612,-3.9355406679
1.555,0.352548136021,-0.700733038969,0.357357051271,-16.4395197937,-0.144885835617,-1.2052173512,1.56971981076,-3.9320992696
1.56,0.349048995935,-0.698911407292,0.371262366821,-16.4281017182,-0.150892210175,-1.19731440722,1.59139767425,-3.9283967751
1.565,0.345559136992,-0.697020749489,0.384967170872,-16.4167570312,-0.156858800545,-1.18930397769,1.61271360293,-3.92443922893
1.57,0.342078901805,-0.695062073043,0.398469500482,-16.4054946258,-0.162785073835,-1.18118787861,1.63366508222,-3.92023282999
1.575,0.338608627931,-0.693036395144,0.411767435644,-16.3943232916,-0.168670506262,-1.17296793835,1.65424967702,-3.91578392519
1.58,0.335148647812,-0.690944742474,0.424859099599,-16.3832517118,-0.174514583217,-1.16464599724,1.6744650321,-3.9110990028
1.585,0.331699288738,-0.688788150991,0.437742659166,-16.3722884596,-0.180316799319,-1.15622390722,1.69430887246,-3.90618468579
1.59,0.328260872793,-0.686567665708,0.450416325038,-16.361441995,-0.186076658479,-1.14770353137,1.71377900366,-3.9010477251
1.595,0.324833716815,-0.684284340474,0.462878352094,-16.3507206617,-0.191793673946,-1.13908674356,1.73287331214,-3.89569499277
1.6,0.321418132351,-0.681939237755,0.475127039682,-16.3401326845,-0.197467368367,-1.13037542801,1.75158976559,-3.89013347503
1.605,0.318014425615,-0.679533428405,0.487160731912,-16.3296861669,-0.203097273836,-1.12157147892,1.76992641319,-3.8843702653
1.61,0.314622897447,-0.677067991449,0.498977817922,-16.3193890879,-0.20868293194,-1.11267680001,1.78788138588,-3.87841255724
1.615,0.311243843269,-0.674544013848,0.510576732152,-16.3092493005,-0.214223893807,-1.10369330417,1.80545289666,-3.87226763759
1.62,0.307877553052,-0.671962590283,0.521955954601,-16.2992745292,-0.219719720155,-1.09462291299,1.82263924082,-3.86594287916
1.625,0.304524311273,-0.669324822915,0.533114011075,-16.289472368,-0.225169981328,-1.08546755641,1.83943879612,-3.85944573366
1.63,0.30118439688,-0.666631821165,0.54404947343,-16.2798502789,-0.23057425734,-1.07622917225,1.85585002307,-3.85278372458
1.635,0.297858083258,-0.663884701476,0.554760959804,-16.2704155898,-0.235932137913,-1.06690970583,1.87187146505,-3.84596444008
1.64,0.294545638191,-0.661084587088,0.565247134842,-16.2611754936,-0.241243222515,-1.05751110954,1.88750174851,-3.83899552587
1.645,0.291247323829,-0.658232607797,0.57550670991,-16.2521370461,-0.24650712039,-1.04803534243,1.90273958315,-3.83188467807
1.65,0.287963396661,-0.655329899728,0.585538443303,-16.2433071655,-0.251723450596,-1.0384843698,1.91758376199,-3.82463963617
1.655,0.284694107476,-0.652377605094,0.595341140439,-16.2346926307,-0.25689184203,-1.02886016278,1.93203316154,-3.81726817598
1.66,0.281439701341,-0.649376871965,0.604913654055,-16.2263000808,-0.26201193346,-1.01916469789,1.94608674188,-3.80977810261
1.665,0.278200417565,-0.646328854028,0.614254884378,-16.2181360138,-0.267083373548,-1.00939995666,1.95974354674,-3.80217724354
1.67,0.274976489677,-0.64323471035,0.623363779303,-16.2102067865,-0.272105820876,-0.999567925173,1.97300270358,-3.79447344173
1.675,0.271768145398,-0.640095605137,0.632239334553,-16.202518613,-0.277078943967,-0.989670593687,1.98586342359,-3.7866745488
1.68,0.268575606614,-0.6369127075,0.640880593831,-16.1950775651,-0.282002421303,-0.979709956178,1.99832500179,-3.77878841831
1.685,0.265399089354,-0.633687191209,0.649286648964,-16.1878895713,-0.286875941347,-0.969688009945,2.01038681696,-3.77082289905
1.69,0.262238803769,-0.630420234453,0.657456640042,-16.1809604166,-0.291699202555,-0.959606755181,2.0220483317,-3.76278582854
1.695,0.259094954107,-0.627113019603,0.665389755539,-16.1742957425,-0.296471913389,-0.949468194556,2.03330909236,-3.75468502651
1.7,0.255967738693,-0.623766732965,0.673085232432,-16.1679010465,-0.301193792332,-0.939274332802,2.04416872902,-3.7465282886
1.705,0.252857349913,-0.620382564537,0.68054235631,-16.1617816825,-0.305864567892,-0.929027176288,2.05462695541,-3.73832338004
1.71,0.249763974195,-0.616961707769,0.687760461472,-16.1559428604,-0.310483978616,-0.918728732607,2.06468356885,-3.73007802958
1.715,0.246687791989,-0.613505359318,0.694738931018,-16.1503896465,-0.315051773087,-0.908381010158,2.07433845013,-3.72179992346
1.72,0.243628977755,-0.610014718801,0.701477196926,-16.1451269634,-0.319567709934,-0.897986017724,2.08359156342,-3.71349669953
1.725,0.24058769995,-0.606490988556,0.707974740128,-16.1401595907,-0.324031557829,-0.887545764063,2.09244295613,-3.70517594154
1.73,0.237564121011,-0.60293537339,0.714231090568,-16.1354921648,-0.328443095487,-0.877062257484,2.10089275873,-3.69684517351
1.735,0.234558397346,-0.599349080342,0.72024582726,-16.1311291796,-0.332802111661,-0.866537505441,2.10894118464,-3.68851185429
1.74,0.231570679323,-0.59573331843,0.726018578326,-16.1270749867,-0.337108405142,-0.85597351411,2.11658852998,-3.68018337228
1.745,0.228601111259,-0.592089298409,0.731549021037,-16.1233337961,-0.341361784745,-0.845372287982,2.12383517343,-3.67186704025
1.75,0.225649831415,-0.588418232525,0.736836881833,-16.1199096765,-0.345562069302,-0.834735829449,2.13068157595,-3.66357009037
1.755,0.222716971988,-0.58472133427,0.741881936345,-16.1168065559,-0.349709087652,-0.82406613839,2.1371282806,-3.65529966937
1.76,0.219802659102,-0.580999818134,0.746684009396,-16.1140282225,-0.353802678626,-0.813365211769,2.14317591223,-3.64706283388
1.765,0.216907012811,-0.577254899358,0.751242975004,-16.1115783248,-0.357842691033,-0.802635043217,2.14882517723,-3.63886654595
1.77,0.214030147087,-0.573487793694,0.755558756369,-16.1094603727,-0.361828983639,-0.791877622633,2.15407686328,-3.63071766869
1.775,0.211172169825,-0.56969971715,0.759631325852,-16.107677738,-0.365761425149,-0.781094935773,2.15893183898,-3.62262296215
1.78,0.20833318284,-0.565891885755,0.763460704947,-16.1062336554,-0.369639894188,-0.770288963849,2.16339105353,-3.6145890793
1.785,0.205513281866,-0.562065515303,0.76704696424,-16.1051312228,-0.373464279273,-0.759461683128,2.16745553647,-3.60662256226
1.79,0.20271255656,-0.558221821116,0.770390223364,-16.1043734024,-0.37723447879,-0.748615064526,2.17112639721,-3.59872983868
1.795,0.199931090504,-0.554362017792,0.77349065094,-16.1039630216,-0.380950400964,-0.737751073215,2.17440482473,-3.59091721821
1.8,0.197168961208,-0.550487318966,0.776348464511,-16.1039027735,-0.384611963833,-0.726871668225,2.17729208718,-3.58319088934
1.805,0.194426240119,-0.546598937062,0.778963930467,-16.1041952179,-0.388219095212,-0.715978802045,2.17978953144,-3.5755569162
1.81,0.191702992624,-0.542698083051,0.781337363962,-16.1048427821,-0.391771732661,-0.705074420236,2.18189858273,-3.5680212357
1.815,0.18899927806,-0.538785966206,0.783469128817,-16.1058477619,-0.395269823452,-0.694160461038,2.18362074414,-3.5605896548
1.82,0.186315149721,-0.534863793859,0.785359637421,-16.1072123223,-0.398713324527,-0.683238854982,2.1849575962,-3.55326784788
1.825,0.183650654872,-0.53093277116,0.787009350617,-16.1089384984,-0.402102202462,-0.672311524501,2.18591079639,-3.54606135444
1.83,0.181005834755,-0.526994100833,0.788418777582,-16.1110281964,-0.405436433422,-0.661380383552,2.18648207865,-3.53897557682
1.835,0.178380724609,-0.523048982935,0.789588475699,-16.1134831944,-0.408716003122,-0.650447337232,2.18667325289,-3.5320157782
1.84,0.175775353677,-0.519098614618,0.790519050416,-16.116305143,-0.411940906779,-0.639514281398,2.18648620443,-3.52518708071
1.845,0.173189745223,-0.515144189884,0.791211155098,-16.1194955668,-0.415111149065,-0.628583102295,2.18592289352,-3.51849446377
1.85,0.170623916554,-0.511186899351,0.791665490873,-16.123055865,-0.418226744058,-0.61765567618,2.18498535474,-3.51194276251
1.855,0.168077879028,-0.507227930011,0.791882806465,-16.1269873118,-0.421287715192,-0.606733868951,2.18367569645,-3.50553666647
1.86,0.16555163808,-0.503268464996,0.791863898019,-16.1312910582,-0.424294095204,-0.595819535783,2.18199610021,-3.49928071836
1.865,0.163045193239,-0.499309683335,0.79160960892,-16.135968132,-0.427245926081,-0.58491452076,2.17994882016,-3.49317931301
1.87,0.160558538149,-0.495352759726,0.791120829597,-16.1410194394,-0.430143258997,-0.574020656515,2.17753618244,-3.48723669654
1.875,0.158091660594,-0.491398864296,0.790398497329,-16.1464457654,-0.432986154266,-0.563139763873,2.17476058452,-3.48145696559
1.88,0.155644542517,-0.48744916237,0.789443596027,-16.1522477746,-0.435774681271,-0.552273651494,2.17162449461,-3.47584406675
1.885,0.153217160047,-0.483504814237,0.788257156023,-16.1584260124,-0.438508918409,-0.54142411552,2.16813045093,-3.47040179614
1.89,0.150809483526,-0.479566974916,0.78684025384,-16.1649809057,-0.441188953026,-0.530592939232,2.16428106109,-3.46513379913
1.895,0.148421477534,-0.475636793933,0.785194011957,-16.1719127636,-0.443814881351,-0.519781892696,2.16007900141,-3.46004357017
1.9,0.146053100916,-0.471715415085,0.783319598565,-16.1792217784,-0.446386808431,-0.508992732431,2.15552701616,-3.45513445278
1.905,0.143704306816,-0.467803976213,0.781218227314,-16.1869080262,-0.448904848058,-0.498227201062,2.15062791691,-3.45040963971
1.91,0.141375042701,-0.463903608979,0.778891157056,-16.1949714677,-0.451369122704,-0.487487026992,2.14538458175,-3.44587217313
1.915,0.139065250398,-0.460015438637,0.776339691568,-16.2034119495,-0.453779763447,-0.476773924068,2.13979995457,-3.44152494503
1.92,0.136774866122,-0.456140583811,0.773565179281,-16.212229204,-0.456136909896,-0.466089591255,2.13387704431,-3.43737069772
1.925,0.134503820514,-0.45228015627,0.770569012992,-16.2214228507,-0.458440710117,-0.455435712311,2.12761892417,-3.4334120244
1.93,0.132252038672,-0.448435260712,0.76735262957,-16.2309923971,-0.460691320557,-0.444813955472,2.12102873083,-3.42965136989
1.935,0.13001944019,-0.444606994538,0.76391750965,-16.2409372388,-0.462888905964,-0.434225973129,2.11410966369,-3.42609103145
1.94,0.127805939194,-0.440796447639,0.76026517733,-16.2512566607,-0.465033639307,-0.423673401526,2.10686498398,-3.42273315967
1.945,0.125611444378,-0.437004702176,0.756397199845,-16.2619498376,-0.467125701697,-0.413157860443,2.09929801403,-3.41957975952
1.95,0.123435859046,-0.433232832368,0.752315187243,-16.2730158347,-0.469165282302,-0.402680952902,2.09141213636,-3.41663269143
1.955,0.121279081151,-0.429481904277,0.74802079205,-16.2844536084,-0.47115257826,-0.392244264859,2.0832107929,-3.41389367247
1.96,0.119141003337,-0.425752975596,0.743515708931,-16.2962620071,-0.473087794598,-0.381849364918,2.07469748405,-3.41136427763
1.965,0.11702151298,-0.422047095442,0.738801674333,-16.3084397713,-0.474971144142,-0.371497804034,2.0658757679,-3.40904594117
1.97,0.114920492234,-0.418365304144,0.733880466131,-16.3209855349,-0.476802847426,-0.36119111523,2.05674925927,-3.40693995803
1.975,0.112837818071,-0.414708633041,0.728753903264,-16.333897825,-0.478583132607,-0.350930813314,2.04732162886,-3.40504748531
1.98,0.110773362332,-0.411078104272,0.723423845355,-16.3471750634,-0.480312235366,-0.340718394605,2.03759660233,-3.40336954384
1.985,0.10872699177,-0.407474730581,0.717892192336,-16.3608155662,-0.481990398822,-0.330555336655,2.02757795939,-3.40190701974
1.99,0.106698568096,-0.40389951511,0.712160884057,-16.3748175451,-0.483617873432,-0.320443097986,2.01726953285,-3.40066066614
1.995,0.104687948032,-0.400353451203,0.706231899892,-16.3891791075,-0.4851949169,-0.310383117827,2.00667520772,-3.39963110483
2,0.102694983358,-0.396837522209,0.700107258329,-16.4038982569,-0.486721794075,-0.300376815849,1.99579892023,-3.39881882804
2.005,0.100719520963,-0.393352701288,0.69378901657,-16.418972894,-0.488198776856,-0.29042559192,1.98464465686,-3.39822420025
2.01,0.0987614028933,-0.38989995122,0.687279270105,-16.4344008163,-0.489626144092,-0.28053082585,1.97321645344,-3.39784745997
2.015,0.0968204664113,-0.386480224208,0.680580152288,-16.4501797193,-0.491004181478,-0.270693877148,1.96151839406,-3.39768872163
2.02,0.0948965440431,-0.3830944617,0.67369383391,-16.4663071965,-0.492333181458,-0.260916084786,1.9495546102,-3.3977479775
2.025,0.0929894636354,-0.379743594193,0.666622522755,-16.48278074,-0.493613443118,-0.25119876696,1.93732927962,-3.39802509952
2.03,0.09109904841,-0.376428541055,0.659368463156,-16.4995977408,-0.494845272082,-0.241543220865,1.92484662546,-3.39851984132
2.035,0.0892251170201,-0.373150210343,0.651933935544,-16.5167554891,-0.496028980408,-0.231950722468,1.91211091513,-3.39923184012
2.04,0.0873674836076,-0.369909498621,0.644321255984,-16.5342511751,-0.497164886478,-0.222422526292,1.89912645934,-3.40016061869
2.045,0.0855259578601,-0.366707290786,0.636532775715,-16.5520818885,-0.498253314897,-0.212959865198,1.88589761104,-3.40130558737
2.05,0.0837003450708,-0.363544459891,0.628570880675,-16.5702446199,-0.499294596375,-0.203563950181,1.87242876442,-3.402666046
2.055,0.0818904461972,-0.360421866973,0.62043799102,-16.5887362603,-0.500289067625,-0.194235970163,1.85872435378,-3.4042411859
2.06,0.0800960579223,-0.357340360884,0.612136560643,-16.6075536016,-0.501237071247,-0.184977091796,1.84478885257,-3.40603009192
2.065,0.0783169727155,-0.354300778124,0.603669076679,-16.626693337,-0.50213895562,-0.175788459271,1.83062677224,-3.40803174435
2.07,0.0765529788949,-0.351303942675,0.595038059009,-16.6461520615,-0.502995074787,-0.166671194127,1.81624266122,-3.41024502091
2.075,0.0748038606903,-0.348350665838,0.586246059755,-16.6659262716,-0.50380578834,-0.157626395071,1.8016411038,-3.41266869876
2.08,0.0730693983073,-0.345441746075,0.577295662774,-16.6860123659,-0.504571461309,-0.148655137803,1.7868267191,-3.41530145642
2.085,0.0713493679913,-0.34257796885,0.568189483136,-16.7064066454,-0.505292464043,-0.139758474839,1.77180415991,-3.41814187573
2.09,0.0696435420933,-0.339760106474,0.558930166608,-16.7271053135,-0.505969172097,-0.130937435354,1.75657811164,-3.42118844378
2.095,0.0679516891361,-0.336988917954,0.549520389126,-16.7481044766,-0.506601966113,-0.122193025012,1.74115329117,-3.42443955484
